epoch,val_auc,val_prauc,val_logloss
1,0.8227653395117581,0.9246195834133154,0.5056493873619177
2,0.8362376280703003,0.9319689980856151,0.4963681115374745
3,0.841596778675337,0.9342839122592788,0.4887406806889611
4,0.8443265388460546,0.9384124609701541,0.48188301096698066
5,0.8422271797290709,0.9387512158114417,0.4806576132150803
6,0.8415972731075361,0.9375669669725518,0.47515936961272837
7,0.837630938007102,0.9349838614229398,0.47443318418914165
8,0.8376635705322365,0.9365068680571432,0.4702423519483447
9,0.8383854415427867,0.9363776320262541,0.4662807451801827
10,0.8389500831140526,0.9358484303695267,0.4627169637018031
11,0.840961433299613,0.9370730425818884,0.45903397090315595
12,0.8411404177556536,0.938292777013744,0.4562437558738031
13,0.8419418923502439,0.9388954042631624,0.4534638580579605
14,0.8428323647406555,0.9395688868511665,0.45085770201227265
15,0.8435883515729371,0.9396289227656144,0.44852798104293184
16,0.8445401335560256,0.940506824085256,0.4463238290794455
17,0.8447596614523847,0.9404820344520156,0.44469066967890675
18,0.8454320892430341,0.9410872005706022,0.4432006987156362
19,0.8453999511500987,0.9408393792346612,0.4418135823687053
20,0.8447359287068323,0.9401096607083014,0.44074442891722393
21,0.845280792990138,0.9408969983919832,0.43962878515367304
22,0.8441223383478647,0.9406261784465807,0.4407566933856952
23,0.8444906903361249,0.9410307443838928,0.4397244074560021
24,0.8452896927697202,0.9414357131595702,0.4386399955841601
25,0.8452214611262572,0.941737415111397,0.4379746032279904
26,0.8450187439246644,0.941694828356826,0.43724854850886585
27,0.8450004499333011,0.9417414026031906,0.4366534783442247
28,0.8448313541212407,0.9413660779513163,0.43618513655824487
29,0.8449203519170619,0.941575685237312,0.4357322351513938
30,0.8446672026311703,0.9416520884266154,0.4368605476264829
31,0.8447349398424343,0.9419583184495417,0.43655138815441136
32,0.8451116971780777,0.9424703109535477,0.4364863010767218
33,0.8453381471252228,0.9424186853768468,0.43751340901203944
34,0.845484993488328,0.9425980437702116,0.4372124700893601
35,0.8456362897412241,0.9426450714605451,0.43714335475681465
36,0.845560147182577,0.9426902937597298,0.43735581285558617
37,0.8453203475660586,0.9425832873733896,0.4384368158953652
38,0.8454296170820391,0.9425295300317948,0.43835187524496166
39,0.8456842496645277,0.9426644803186159,0.43809155054657495
40,0.845915643933663,0.942718986347621,0.4379544476670317
41,0.84627064625255,0.9428870940384542,0.43782489486118614
42,0.8463724992855455,0.94303266464505,0.4378060881174816
43,0.8465134124622624,0.9430963020196425,0.4377315155154808
44,0.8462760850067391,0.9429478178548548,0.4377905626458582
45,0.8468496263575872,0.9432855847556816,0.4377701060039237
46,0.8463729937177444,0.9427526605507253,0.43797225855344524
47,0.8466360316476162,0.9429815067615959,0.43792976364110153
48,0.8469109359502641,0.9432884124362223,0.437996037820383
49,0.847257038489569,0.9435792325002416,0.4379245233460268
50,0.8470009226104833,0.9434361094494463,0.4388984097676034
51,0.8468862143403137,0.9433153813798442,0.4391958387254325
52,0.8466844860031189,0.943254248618253,0.439322097558086
53,0.8467428290026017,0.9431907221685641,0.43947801820783977
54,0.8467853501717163,0.9432521378571335,0.439603864186872
55,0.8465737331905413,0.9432136351362546,0.4398473642604306
56,0.846474352318541,0.9430706330435172,0.44007735830617123
57,0.8468491319253882,0.9434319423978337,0.4402532370982182
58,0.8471141475840559,0.9436017824227642,0.44033892796591706
59,0.8467482677567908,0.9433198758554824,0.4406796853119592
60,0.8465989492326906,0.9431975100416403,0.44099164358322823
61,0.8466058712834768,0.9432629681268629,0.4412056479413109
62,0.8467324459264226,0.943462925982103,0.4413394571432265
63,0.8467759559599352,0.9435127454740545,0.4419454347942757
64,0.8467927666547014,0.9436607963420711,0.44206089059833176
65,0.8465682944363523,0.9433897571182346,0.4427060516431075
66,0.8465846106989194,0.943302651801604,0.44334951476974294
67,0.8468723702387415,0.9435862200975215,0.44346506068416564
68,0.8469890562377071,0.9436038445793052,0.4440438994064569
69,0.8472911543113004,0.9438542601891027,0.4440625417389323
70,0.8473030206840766,0.9437461242995119,0.4441525761855845
71,0.8472733547521362,0.9436039801330707,0.4443467976848916
72,0.8469430740431996,0.9433223065520845,0.44508944268346096
73,0.847041960483001,0.9434486344075563,0.44510141897923294
74,0.8471438135159963,0.9434171752943105,0.4451171539829499
75,0.8470320718390207,0.9435383846869935,0.4453150833018487
76,0.8469499960939856,0.9435878741245034,0.4455352015754905
77,0.8470152611442545,0.9436340441197679,0.4457064305127936
78,0.8470810206267225,0.9435694927161924,0.4461873183015567
79,0.8468773145607316,0.943401102103741,0.44644202368684727
80,0.846837759984811,0.9434504423147788,0.44672043463420547
81,0.8469208245942442,0.943533038745423,0.44687689916820356
82,0.8471472745413894,0.9436805854463954,0.44701360752005886
83,0.8469504905261847,0.9436452107864376,0.447183529784639
84,0.8470785484657274,0.9438133705717394,0.4471881395830842
85,0.8470844816521155,0.9438452107494089,0.4472705976191237
86,0.8471982010578871,0.9439192070953405,0.447250161105018
87,0.8473524639039773,0.944078046271303,0.44751382673163564
88,0.847190290142703,0.9439044640760554,0.44781392957481697
89,0.8476951054178892,0.9442756438756152,0.44783134779206873
90,0.8477069717906653,0.9442591227690902,0.4478734483769328
91,0.8475784194189235,0.9443056375491206,0.44802877514805145
92,0.8475853414697097,0.944263611493197,0.4481130591943222
93,0.8476575285707646,0.9444923989910196,0.44814096474291154
94,0.8474829940045151,0.944424538537846,0.44820557640376846
95,0.8474523392081768,0.9443935995769575,0.4482994278851979
96,0.8475472701903861,0.944496242192213,0.44827348116214144
97,0.8475017824280774,0.9444505751840407,0.44836479427596526
98,0.8470587711777672,0.9441885327067605,0.4485865092456434
99,0.84683825441701,0.9440881477333839,0.4487484152092544
100,0.8470261386526327,0.944333097851037,0.44868750800716733
101,0.8471665573971506,0.9443823049741336,0.44857585803787203
102,0.8475106822076596,0.944690344457481,0.44868672954191086
103,0.8471546910243746,0.9444356181403736,0.44889852434626465
104,0.8472862099893104,0.9445824283190181,0.44884576300120177
105,0.8474493726149827,0.9446683629935085,0.44891109308494465
106,0.8474384951066045,0.9446890507076053,0.44886804668864577
107,0.8475235374448338,0.944762205450638,0.4488210048850341
108,0.8474602501233608,0.9447547917617548,0.4488343432408687
109,0.847472116496137,0.9447764821921932,0.44879616844963466
110,0.8475235374448338,0.9448221199606759,0.44877708544331685
111,0.8474137734966541,0.9448311586676384,0.44891566304208436
112,0.8472496220065838,0.9447148376586186,0.449096377506904
113,0.8471952344646931,0.944691638777509,0.4491176908263534
114,0.847328731158425,0.9448318681773632,0.4490535524444773
115,0.8472031453798772,0.9448277653024066,0.4490806530539572
116,0.8471457912447924,0.9448072173315002,0.4491660991736539
117,0.847189301278305,0.9448824380619871,0.4490888197153963
118,0.847116125312852,0.9448309833750945,0.4490487625988681
119,0.8471962233290911,0.9448701022986609,0.4491284304943399
120,0.8470073502290705,0.94480349373503,0.4492026008969307
121,0.8470197110340456,0.9447815107926296,0.4493737486560014
122,0.8469584014413687,0.9447492335199716,0.44942930383318475
123,0.8468239158832388,0.9447303020918006,0.44943309971408535
124,0.846691408053905,0.9446458209831423,0.44949457199720977
125,0.8465623612499642,0.9445433155045528,0.4495366604440104
126,0.8466325706222232,0.9446561483115236,0.44944195610180987
127,0.8467067354520742,0.9446716003160717,0.44939424136248907
128,0.8464723745897449,0.9445783530281656,0.4495313210323033
129,0.8463596440483713,0.9445526320675337,0.4496526629337885
130,0.8462380137274156,0.9444732975543296,0.4495734268121706
131,0.8462795460321322,0.9444800708728069,0.44959638962061066
132,0.8463665660991574,0.9445679915203888,0.4494571484969715
133,0.846409087268272,0.9446288046655619,0.4493839872522121
134,0.8461598934399724,0.9444290579476252,0.44962447323141874
135,0.8459917864923101,0.94433118480011,0.44972895548764663
136,0.8458128020362695,0.944221221492622,0.44994659157211236
137,0.8458078577142795,0.9441580540842268,0.44989872272639353
138,0.8455022986152931,0.9440208246680258,0.45010138423032586
139,0.8455497641063978,0.9440039735592878,0.4500112507001589
140,0.8455161427168654,0.9439960288174848,0.45007415204565093
141,0.8454281337854421,0.9439284408070702,0.44995085022756026
142,0.8451730067707546,0.9437591069353188,0.4501093169759374
143,0.8451868508723267,0.9437042984569316,0.4501440798514174
144,0.8450137996026743,0.9436689989304363,0.4500787873771466
145,0.8449633675183755,0.943635997319349,0.4500017081359777
146,0.8452303609058394,0.943745997507779,0.4497571401578722
147,0.8450291270008435,0.9436858984465941,0.4499067706493469
148,0.8449450735270123,0.9436430973733138,0.44986833250262187
149,0.8448699198327633,0.9435680543839191,0.44981323921322514
150,0.8446909353767227,0.9435202115514361,0.44990556367327444
151,0.8445515054966027,0.9434540705200518,0.4498953441226133
152,0.8445930378013193,0.9434736509697755,0.4498113009789678
153,0.8446958796987128,0.9434949394638698,0.44968012957958525
154,0.8448451982228129,0.94365367606463,0.4496107915523331
155,0.844853109137997,0.9436250888466757,0.4494838320709008
156,0.844777955443748,0.9434975061910245,0.44947594116986406
157,0.844988583560525,0.9435793462309895,0.4493609435052425
158,0.8451121916102766,0.943699572773402,0.4492926126688393
159,0.8451260357118489,0.9438004244590833,0.44916822152918034
160,0.8451824009825357,0.9438825674792309,0.4491247904599004
161,0.8451794343893416,0.9438212162636178,0.4489639628457553
162,0.8452585435411828,0.9438510199341049,0.4487434238240598
163,0.8451606459657793,0.9438401118780015,0.4488411637219778
164,0.8449688062725647,0.9437623760854206,0.44895620695754757
165,0.8449500178490024,0.943763117164038,0.4488919066237907
166,0.8448362984432308,0.9437251089938403,0.4488599531165838
167,0.8447611447489817,0.9437214592848686,0.44887625236181344
168,0.8446197371400658,0.9436437035123968,0.4488613953589827
169,0.8446632471735783,0.9436867119956851,0.44873827123175597
170,0.8447225790374592,0.9437357340449632,0.4485794721220783
171,0.8448916748495195,0.9438038931076773,0.4485766678148895
172,0.8449480401202064,0.9438636815118412,0.4483708975008561
173,0.8448798084767434,0.9438461770777814,0.44834726335172786
174,0.8449163964594699,0.9438910584668263,0.4482817389440432
175,0.8449440846626143,0.9440052545531143,0.4480912819931274
176,0.844925296239052,0.9440503651134163,0.44812434046722954
177,0.8449035412222957,0.9440985564248596,0.44789557555346626
178,0.8450469265600078,0.9440439862941202,0.44771269505569705
179,0.8451833898469336,0.9440270926529608,0.4475819393072269
180,0.8451833898469336,0.9439414890272092,0.44742064655340563
181,0.8451977283807048,0.943931385566507,0.4473210796397152
182,0.845131474466038,0.9438596153498361,0.4473315588684085
183,0.8451838842791327,0.9439659894849601,0.4473387703134716
184,0.8453124366508745,0.9439427018726301,0.44715606071663216
185,0.84513048560164,0.9437935653539821,0.44726186199840406
186,0.8451067528560876,0.9437906965022368,0.4471548200159422
187,0.8451977283807048,0.943909515291648,0.44702487725060336
188,0.845271893210556,0.9439716539132782,0.44688693116824285
189,0.8451720179063565,0.9439359859829101,0.4468130645072631
190,0.8450048998230921,0.9438447558295244,0.4468041082481907
191,0.845069176008963,0.9439046398741723,0.4467641240435167
192,0.8452679377529638,0.9440616562156762,0.4464437652338788
193,0.8453233141592527,0.9440885814804214,0.4461963954005285
194,0.8454419778870144,0.9441648626500693,0.44601852992036206
195,0.8455418531912138,0.9442027128522489,0.44587256862042796
196,0.8456456839530052,0.9442907657823073,0.44573389108116496
197,0.845633817580229,0.9442725848563829,0.4455663247930783
198,0.8453628687351732,0.9440333324867917,0.4455874972184238
199,0.8454053899042878,0.9440334476422696,0.4455347215048548
200,0.8453361693964269,0.9440200725891187,0.44556441736696933
201,0.8453974789891037,0.9440575758796228,0.4455004528384204
202,0.8452600268377798,0.9439847382175142,0.4454559350337569
203,0.8451275190084458,0.9438666404470955,0.4455237222557206
204,0.8451018085340976,0.9438476490539135,0.4455479294857733
205,0.8449465568236093,0.9438167378890848,0.4456154994451081
206,0.8448555812989921,0.9436888888687933,0.44563910336592155
207,0.8446350645382349,0.9435364003777581,0.4455740887728335
208,0.8447557059947927,0.9435610144605603,0.4453086162996133
209,0.8447675723675688,0.9435805304952917,0.4452571276252449
