fold,iter,split,metric,value
1,102,training,auc,0.9777194081827277
1,103,training,auc,0.977910375231079
1,104,training,auc,0.9778575006111502
1,105,training,auc,0.9781008475461446
1,106,training,auc,0.9781779640970818
1,107,training,auc,0.978389771785101
1,108,training,auc,0.97863519041573
1,109,training,auc,0.9787256029237253
1,110,training,auc,0.9787814150225391
1,111,training,auc,0.9788671275643186
1,112,training,auc,0.9790221027661218
1,113,training,auc,0.9791649570024209
1,114,training,auc,0.9792729634628955
1,115,training,auc,0.9792643056303926
1,116,training,auc,0.9793506365887794
1,117,training,auc,0.9794700528356597
1,118,training,auc,0.9796991761886849
1,119,training,auc,0.9798111095946161
1,120,training,auc,0.9798715907388155
1,121,training,auc,0.9799025115691833
1,122,training,auc,0.9798603355565616
1,123,training,auc,0.9799539638309153
1,124,training,auc,0.9800981167420898
1,125,training,auc,0.980183396392244
1,126,training,auc,0.9802109159312714
1,127,training,auc,0.9803966264384603
1,128,training,auc,0.9804822771385789
1,129,training,auc,0.9806067334808092
1,130,training,auc,0.9806742645743324
1,131,training,auc,0.9808981004653646
1,132,training,auc,0.9809904300648429
1,133,training,auc,0.9810194338037278
1,134,training,auc,0.9810171456622806
1,135,training,auc,0.9811225238521739
1,136,training,auc,0.9812303757084967
1,137,training,auc,0.9813160882502762
1,138,training,auc,0.9813494827470733
1,139,training,auc,0.9813732917864565
1,140,training,auc,0.9814520162205729
1,141,training,auc,0.981564691726433
1,142,training,auc,0.9815851613161365
1,143,training,auc,0.9816359333196003
1,144,training,auc,0.9816965381471212
1,145,training,auc,0.9818763736965401
1,146,training,auc,0.9820208976576791
1,147,training,auc,0.9820565802959235
1,148,training,auc,0.9821349027592451
1,149,training,auc,0.9822127923309415
1,150,training,auc,0.9821481059538121
1,151,training,auc,0.9822523709938122
1,152,training,auc,0.9823360427607873
1,153,training,auc,0.9823717253990317
1,154,training,auc,0.982410500120313
1,155,training,auc,0.9825907685613571
1,156,training,auc,0.9825936751194116
1,157,training,auc,0.982688045493694
1,158,training,auc,0.9827156268743821
1,159,training,auc,0.9827620699615944
1,160,training,auc,0.9828803112169208
1,161,training,auc,0.9829694250500407
1,162,training,auc,0.9831056622286412
1,163,training,auc,0.9831468487746909
1,164,training,auc,0.9832125864600528
1,165,training,auc,0.9832331178914171
1,166,training,auc,0.9832830241116306
1,167,training,auc,0.9833036792263163
1,168,training,auc,0.9833597696126034
1,169,training,auc,0.9834284447768502
1,170,training,auc,0.9835853370701363
1,171,training,auc,0.983665607545771
1,172,training,auc,0.9837256557983453
1,173,training,auc,0.9837511345625682
1,174,training,auc,0.9838104407152136
1,175,training,auc,0.9839492134019042
1,176,training,auc,0.984033689110469
1,177,training,auc,0.9842311495331975
1,178,training,auc,0.9841698026057478
1,179,training,auc,0.9842253982587491
1,180,training,auc,0.9842040010441346
1,181,training,auc,0.9843362185147871
1,182,training,auc,0.9844216836899237
1,183,training,auc,0.9844335572887849
1,184,training,auc,0.9844387519882867
1,185,training,auc,0.9845939127150721
1,186,training,auc,0.984585996982498
1,187,training,auc,0.9846602069753807
1,188,training,auc,0.9847052895460569
1,189,training,auc,0.9847032178504223
1,190,training,auc,0.9847517017124389
1,191,training,auc,0.9848481128615256
1,192,training,auc,0.9847924553668636
1,193,training,auc,0.9848683969262468
1,194,training,auc,0.9848928243822374
1,195,training,auc,0.984946688468738
1,196,training,auc,0.984995790747362
1,197,training,auc,0.9850505824587737
1,198,training,auc,0.9850658573489754
1,199,training,auc,0.9851177425023325
1,200,training,auc,0.985170246072297
1,201,training,auc,0.9852508875978961
1,202,training,auc,0.9852432192319649
1,203,training,auc,0.9852605348969709
1,204,training,auc,0.985406666741289
1,205,training,auc,0.9854521203619295
1,206,training,auc,0.985469559710257
1,207,training,auc,0.9854861951169949
1,208,training,auc,0.9855370908037802
1,209,training,auc,0.9855799470746699
1,210,training,auc,0.9856514360344802
1,211,training,auc,0.9856678240745751
1,212,training,auc,0.985710865870447
1,213,training,auc,0.985760215515714
1,214,training,auc,0.9858050507197472
1,215,training,auc,0.9858484635655836
1,216,training,auc,0.9858663358055362
1,217,training,auc,0.9858787041376833
1,218,training,auc,0.9858868672369003
1,219,training,auc,0.985949389155904
1,220,training,auc,0.9859652824627131
1,221,training,auc,0.9860020782508507
1,222,training,auc,0.9860308964647534
1,223,training,auc,0.9861348522964499
1,224,training,auc,0.986095521000222
1,225,training,auc,0.9861594034357619
1,226,training,auc,0.9861723901845163
1,227,training,auc,0.9862342318452518
1,228,training,auc,0.9862955787727016
1,229,training,auc,0.9863281693279091
1,230,training,auc,0.9863404139767348
1,231,training,auc,0.9863378166269839
1,232,training,auc,0.9863459178845403
1,233,training,auc,0.9865065206774705
1,234,training,auc,0.9865130758935085
1,235,training,auc,0.9864877826542676
1,236,training,auc,0.9865222903009581
1,237,training,auc,0.9865791846288346
1,238,training,auc,0.9865715781045642
1,239,training,auc,0.9866201238082416
1,240,training,auc,0.9866066423262013
1,241,training,auc,0.9867310059059404
1,242,training,auc,0.9867655135526309
1,243,training,auc,0.9867758411099737
1,244,training,auc,0.9868423518160948
1,245,training,auc,0.9868492780820971
1,246,training,auc,0.9868113073024055
1,247,training,auc,0.9868173677851576
1,1,training,binary_logloss,0.5030031393407349
1,2,training,binary_logloss,0.48667301813825026
1,3,training,binary_logloss,0.47166451722997577
1,4,training,binary_logloss,0.46167330111499566
1,5,training,binary_logloss,0.44853674955099015
1,6,training,binary_logloss,0.4363678909059609
1,7,training,binary_logloss,0.42512878308305446
1,8,training,binary_logloss,0.41766625373862193
1,9,training,binary_logloss,0.4106377409355421
1,10,training,binary_logloss,0.40406691978248666
1,11,training,binary_logloss,0.3978689453662792
1,12,training,binary_logloss,0.38873973903666104
1,13,training,binary_logloss,0.38016025101615014
1,14,training,binary_logloss,0.37495653101975235
1,15,training,binary_logloss,0.36719286413734575
1,16,training,binary_logloss,0.3597188165462388
1,17,training,binary_logloss,0.35521593266466595
1,18,training,binary_logloss,0.3484173385300386
1,19,training,binary_logloss,0.3418340112902009
1,20,training,binary_logloss,0.3355791766351594
1,21,training,binary_logloss,0.3296328594776113
1,22,training,binary_logloss,0.32395118690334096
1,23,training,binary_logloss,0.3185613802882004
1,24,training,binary_logloss,0.31336321111454085
1,25,training,binary_logloss,0.30841473330221875
1,26,training,binary_logloss,0.3035910609260126
1,27,training,binary_logloss,0.30073741594360354
1,28,training,binary_logloss,0.29627404313120126
1,29,training,binary_logloss,0.29194668433257437
1,30,training,binary_logloss,0.28783270101517905
1,31,training,binary_logloss,0.283882216291607
1,32,training,binary_logloss,0.2800653303349201
1,33,training,binary_logloss,0.27784478489964703
1,34,training,binary_logloss,0.27417068149384327
1,35,training,binary_logloss,0.27080290424619036
1,36,training,binary_logloss,0.2674963382466366
1,37,training,binary_logloss,0.2643615973543715
1,38,training,binary_logloss,0.2612151027857402
1,39,training,binary_logloss,0.2582483677613623
1,40,training,binary_logloss,0.25659752784091405
1,41,training,binary_logloss,0.25377144323741163
1,42,training,binary_logloss,0.2509894042386539
1,43,training,binary_logloss,0.24952132034545157
1,44,training,binary_logloss,0.24695409387871867
1,45,training,binary_logloss,0.24560259288289418
1,46,training,binary_logloss,0.24320597464331326
1,47,training,binary_logloss,0.24084046713467913
1,48,training,binary_logloss,0.23959938676708822
1,49,training,binary_logloss,0.237393508348099
1,50,training,binary_logloss,0.23622816950268485
1,51,training,binary_logloss,0.2351203614774486
1,52,training,binary_logloss,0.23402600097906984
1,53,training,binary_logloss,0.23192830831298555
1,54,training,binary_logloss,0.2309251605664403
1,55,training,binary_logloss,0.2289191661075832
1,56,training,binary_logloss,0.22798455207343052
1,57,training,binary_logloss,0.22608202802833363
1,58,training,binary_logloss,0.22419376846654598
1,59,training,binary_logloss,0.22236861393313354
1,60,training,binary_logloss,0.22064935146170342
1,61,training,binary_logloss,0.2189643653212972
1,62,training,binary_logloss,0.2173286387742821
1,63,training,binary_logloss,0.2156754786060705
1,64,training,binary_logloss,0.21416499351225998
1,65,training,binary_logloss,0.213433251455503
1,66,training,binary_logloss,0.21189961201964708
1,67,training,binary_logloss,0.21046349017905022
1,68,training,binary_logloss,0.20903041968709324
1,69,training,binary_logloss,0.20765570551794602
1,70,training,binary_logloss,0.20698139403847604
1,71,training,binary_logloss,0.20563882839985836
1,72,training,binary_logloss,0.2050237452993961
1,73,training,binary_logloss,0.20368810536501503
1,74,training,binary_logloss,0.20241256076958666
1,75,training,binary_logloss,0.20119951937162328
1,76,training,binary_logloss,0.2000380245086565
1,77,training,binary_logloss,0.1988919675494744
1,78,training,binary_logloss,0.19780074901087438
1,79,training,binary_logloss,0.19676021534714194
1,80,training,binary_logloss,0.19573046926009513
1,81,training,binary_logloss,0.1947157998607867
1,82,training,binary_logloss,0.19374496964016819
1,83,training,binary_logloss,0.19280387526967488
1,84,training,binary_logloss,0.19235026475151723
1,85,training,binary_logloss,0.19144529036343613
1,86,training,binary_logloss,0.19052557565765266
1,87,training,binary_logloss,0.18964391712870446
1,88,training,binary_logloss,0.1887659912425739
1,89,training,binary_logloss,0.18789645889600792
1,90,training,binary_logloss,0.18709832560659
1,91,training,binary_logloss,0.18633762908584403
1,92,training,binary_logloss,0.18555715663208996
1,93,training,binary_logloss,0.18480176189310948
1,94,training,binary_logloss,0.1840552262194954
1,95,training,binary_logloss,0.18364201141208608
1,96,training,binary_logloss,0.18295596727096197
1,97,training,binary_logloss,0.18225908178229397
1,98,training,binary_logloss,0.18183418296255002
1,99,training,binary_logloss,0.18109951885333583
1,100,training,binary_logloss,0.18040163207595308
1,101,training,binary_logloss,0.1797490001645304
1,102,training,binary_logloss,0.17934978730894596
1,103,training,binary_logloss,0.17897115722991197
1,104,training,binary_logloss,0.1783416164297712
1,105,training,binary_logloss,0.17773691108423378
1,106,training,binary_logloss,0.17713943555280706
1,107,training,binary_logloss,0.17655957496754163
1,108,training,binary_logloss,0.17596670651532675
1,109,training,binary_logloss,0.17539891906305688
1,110,training,binary_logloss,0.17484490482182052
1,111,training,binary_logloss,0.17449638614089452
1,112,training,binary_logloss,0.17387696157458038
1,113,training,binary_logloss,0.17338438294070202
1,114,training,binary_logloss,0.17287736653127186
1,115,training,binary_logloss,0.17239634052502736
1,116,training,binary_logloss,0.17192338531618648
1,117,training,binary_logloss,0.17158060165738664
1,118,training,binary_logloss,0.17103189373917332
1,119,training,binary_logloss,0.17057171514212882
1,120,training,binary_logloss,0.1701302722351252
1,121,training,binary_logloss,0.16972239016358898
1,122,training,binary_logloss,0.169281991104146
1,123,training,binary_logloss,0.16883879070240926
1,124,training,binary_logloss,0.1683686253674442
1,125,training,binary_logloss,0.16796526532038525
1,126,training,binary_logloss,0.16754746391739495
1,127,training,binary_logloss,0.16711392271203096
1,128,training,binary_logloss,0.16670927653672388
1,129,training,binary_logloss,0.16628969906872199
1,130,training,binary_logloss,0.16587629663543801
1,131,training,binary_logloss,0.16557346107671267
1,132,training,binary_logloss,0.1651836416084039
1,133,training,binary_logloss,0.16482379155110308
1,134,training,binary_logloss,0.16444486738598835
1,135,training,binary_logloss,0.16408440518423972
1,136,training,binary_logloss,0.1637033714474709
1,137,training,binary_logloss,0.16335202446911914
1,138,training,binary_logloss,0.16298425311754156
1,139,training,binary_logloss,0.16262118984817076
1,140,training,binary_logloss,0.16233511551218435
1,141,training,binary_logloss,0.16198681397111417
1,142,training,binary_logloss,0.1617019866505658
1,143,training,binary_logloss,0.16141038689830742
1,144,training,binary_logloss,0.1610733035468207
1,145,training,binary_logloss,0.1607975426088412
1,146,training,binary_logloss,0.16046897425761045
1,147,training,binary_logloss,0.16015813403090629
1,148,training,binary_logloss,0.1598724009080996
1,149,training,binary_logloss,0.159581153414579
1,150,training,binary_logloss,0.15930341593154915
1,151,training,binary_logloss,0.15902503607571838
1,152,training,binary_logloss,0.15876764465944443
1,153,training,binary_logloss,0.15847150380421235
1,154,training,binary_logloss,0.15819485647118373
1,155,training,binary_logloss,0.15786685328543698
1,156,training,binary_logloss,0.1576324156976377
1,157,training,binary_logloss,0.1573526848315027
1,158,training,binary_logloss,0.15709531005722427
1,159,training,binary_logloss,0.15683037929194435
1,160,training,binary_logloss,0.1565342335103864
1,161,training,binary_logloss,0.15630021134234834
1,162,training,binary_logloss,0.1560653365867651
1,163,training,binary_logloss,0.15578758091348405
1,164,training,binary_logloss,0.1555329555483317
1,165,training,binary_logloss,0.15529502430602582
1,166,training,binary_logloss,0.15505544534885618
1,167,training,binary_logloss,0.15480870860533094
1,168,training,binary_logloss,0.15459199595901374
1,169,training,binary_logloss,0.1543065085062496
1,170,training,binary_logloss,0.1540906783794402
1,171,training,binary_logloss,0.15383736702216086
1,172,training,binary_logloss,0.1535811524005786
1,173,training,binary_logloss,0.15338980553852596
1,174,training,binary_logloss,0.15315011575899293
1,175,training,binary_logloss,0.1528966807342807
1,176,training,binary_logloss,0.15264194553628008
1,177,training,binary_logloss,0.15241347990028817
1,178,training,binary_logloss,0.15212088374138355
1,179,training,binary_logloss,0.15188030533202182
1,180,training,binary_logloss,0.15165525729026086
1,181,training,binary_logloss,0.15142927575254228
1,182,training,binary_logloss,0.15117460784814077
1,183,training,binary_logloss,0.15091089474421976
1,184,training,binary_logloss,0.1506886031424448
1,185,training,binary_logloss,0.15047286577941638
1,186,training,binary_logloss,0.15027472056858412
1,187,training,binary_logloss,0.15008949051556036
1,188,training,binary_logloss,0.1499126578867424
1,189,training,binary_logloss,0.1496815073559989
1,190,training,binary_logloss,0.1494917011519433
1,191,training,binary_logloss,0.14927717305054097
1,192,training,binary_logloss,0.14906251223682115
1,193,training,binary_logloss,0.14886422762965465
1,194,training,binary_logloss,0.14867258614816417
1,195,training,binary_logloss,0.14845079956220691
1,196,training,binary_logloss,0.14826169796418204
1,197,training,binary_logloss,0.14806514156557365
1,198,training,binary_logloss,0.14788962030312527
1,199,training,binary_logloss,0.14770280838599692
1,200,training,binary_logloss,0.14751196745116604
1,201,training,binary_logloss,0.14732273098962645
1,202,training,binary_logloss,0.14712374202549758
1,203,training,binary_logloss,0.14695005602680808
1,204,training,binary_logloss,0.14673318473218686
1,205,training,binary_logloss,0.14657132802350167
1,206,training,binary_logloss,0.1464104629365442
1,207,training,binary_logloss,0.14625319781442186
1,208,training,binary_logloss,0.14606750202220858
1,209,training,binary_logloss,0.14589965445210318
1,210,training,binary_logloss,0.1457126174259435
1,211,training,binary_logloss,0.14554357443550725
1,212,training,binary_logloss,0.14536431225015586
1,213,training,binary_logloss,0.14518487010545558
1,214,training,binary_logloss,0.14502223857930793
1,215,training,binary_logloss,0.14485988656782667
1,216,training,binary_logloss,0.14468861680295697
1,217,training,binary_logloss,0.1445489082206235
1,218,training,binary_logloss,0.1444259262288045
1,219,training,binary_logloss,0.1442774719860306
1,220,training,binary_logloss,0.1441282974167852
1,221,training,binary_logloss,0.1440113242739905
1,222,training,binary_logloss,0.1438273281177574
1,223,training,binary_logloss,0.14361824681970844
1,224,training,binary_logloss,0.14345004207557466
1,225,training,binary_logloss,0.14328491452083547
1,226,training,binary_logloss,0.14315194919504265
1,227,training,binary_logloss,0.14299694690583875
1,228,training,binary_logloss,0.1428767597388596
1,229,training,binary_logloss,0.14276656396131868
1,230,training,binary_logloss,0.14262934035890026
1,231,training,binary_logloss,0.14246164383938464
1,232,training,binary_logloss,0.1423531528333854
1,233,training,binary_logloss,0.14210576702816566
1,234,training,binary_logloss,0.14200727823926423
1,235,training,binary_logloss,0.1418088230940977
1,236,training,binary_logloss,0.14166534349818763
1,237,training,binary_logloss,0.14143348099594824
1,238,training,binary_logloss,0.14126053686675352
1,239,training,binary_logloss,0.14108572600813515
1,240,training,binary_logloss,0.14093570161386088
1,241,training,binary_logloss,0.1407716252698427
1,242,training,binary_logloss,0.14063146432547713
1,243,training,binary_logloss,0.14050359864119658
1,244,training,binary_logloss,0.1403564718187464
1,245,training,binary_logloss,0.14024030502465726
1,246,training,binary_logloss,0.1400961485506961
1,247,training,binary_logloss,0.1399807582661826
1,1,valid,auc,0.8867443716310626
1,2,valid,auc,0.9460905740456717
1,3,valid,auc,0.9471353092821735
1,4,valid,auc,0.9445835447030984
1,5,valid,auc,0.9478408640301564
1,6,valid,auc,0.9490433231381414
1,7,valid,auc,0.950288303415241
1,8,valid,auc,0.9480697861382966
1,9,valid,auc,0.9473508817209405
1,10,valid,auc,0.946042614122368
1,11,valid,auc,0.945266355569927
1,12,valid,auc,0.9463432288993643
1,13,valid,auc,0.9476613851419169
1,14,valid,auc,0.9465706677109075
1,15,valid,auc,0.9476984675568424
1,16,valid,auc,0.9484692873550943
1,17,valid,auc,0.9478749798518878
1,18,valid,auc,0.948235915357163
1,19,valid,auc,0.9482833808482677
1,20,valid,auc,0.9490596394007086
1,21,valid,auc,0.9492356572635551
1,22,valid,auc,0.9494561740243123
1,23,valid,auc,0.9496059869806114
1,24,valid,auc,0.9499491229267222
1,25,valid,auc,0.9497859603010499
1,26,valid,auc,0.9499085794864036
1,27,valid,auc,0.9497315727591591
1,28,valid,auc,0.9498428200039357
1,29,valid,auc,0.9500633367646928
1,30,valid,auc,0.9500603701714988
1,31,valid,auc,0.9504934927778289
1,32,valid,auc,0.9503965840668235
1,33,valid,auc,0.950215127449788
1,34,valid,auc,0.9504198223801769
1,35,valid,auc,0.9506067177514015
1,36,valid,auc,0.9503219248047734
1,37,valid,auc,0.9504213056767739
1,38,valid,auc,0.9505374972435405
1,39,valid,auc,0.9504905261846348
1,40,valid,auc,0.9503065974066043
1,41,valid,auc,0.9503471408469228
1,42,valid,auc,0.950147390238524
1,43,valid,auc,0.9503946063380275
1,44,valid,auc,0.9499693946468815
1,45,valid,auc,0.9498497420547217
1,46,valid,auc,0.950573590794068
1,47,valid,auc,0.9508564060119
1,48,valid,auc,0.9503501074401168
1,49,valid,auc,0.9505577689636998
1,50,valid,auc,0.9504964593710229
1,51,valid,auc,0.9502423212207334
1,52,valid,auc,0.9504005395244156
1,53,valid,auc,0.9501913947042356
1,54,valid,auc,0.9499016574356175
1,55,valid,auc,0.949871002639279
1,56,valid,auc,0.9498561696733089
1,57,valid,auc,0.9494537018633172
1,58,valid,auc,0.9496435638277358
1,59,valid,auc,0.9498541919445128
1,60,valid,auc,0.94979584894503
1,61,valid,auc,0.949584231963855
1,62,valid,auc,0.949653452471716
1,63,valid,auc,0.9496583967937061
1,64,valid,auc,0.94965641906491
1,65,valid,auc,0.94937261498268
1,66,valid,auc,0.9493914034062423
1,67,valid,auc,0.9491896750690475
1,68,valid,auc,0.9492084634926097
1,69,valid,auc,0.9491718755098832
1,70,valid,auc,0.9491046327308182
1,71,valid,auc,0.9493582764489088
1,72,valid,auc,0.9492920225342419
1,73,valid,auc,0.9489810246810665
1,74,valid,auc,0.9491164991035944
1,75,valid,auc,0.9489493810203301
1,76,valid,auc,0.9488267618349764
1,77,valid,auc,0.9487674299710955
1,78,valid,auc,0.9491520982219229
1,79,valid,auc,0.9488148954622002
1,80,valid,auc,0.9489325703255638
1,81,valid,auc,0.9487466638187372
1,82,valid,auc,0.9489553142067182
1,83,valid,auc,0.9488870825632552
1,84,valid,auc,0.9490032741300218
1,85,valid,auc,0.949081394417465
1,86,valid,auc,0.9488282451315734
1,87,valid,auc,0.9486759600142792
1,88,valid,auc,0.9484771982702784
1,89,valid,auc,0.948310080187014
1,90,valid,auc,0.9483654565933028
1,91,valid,auc,0.9484712650838903
1,92,valid,auc,0.9484742316770843
1,93,valid,auc,0.9484366548299599
1,94,valid,auc,0.9486898041158514
1,95,valid,auc,0.9486299778197715
1,96,valid,auc,0.948520213871592
1,97,valid,auc,0.9483847394490641
1,98,valid,auc,0.9483105746192131
1,99,valid,auc,0.9482097104506156
1,100,valid,auc,0.9481948774846454
1,101,valid,auc,0.9482136659082077
1,102,valid,auc,0.9480188596217989
1,103,valid,auc,0.9480366591809631
1,104,valid,auc,0.9480356703165651
1,105,valid,auc,0.9478250421997881
1,106,valid,auc,0.947882396334873
1,107,valid,auc,0.9479802939102764
1,108,valid,auc,0.9480623696553115
1,109,valid,auc,0.9483224409919893
1,110,valid,auc,0.9480712694348936
1,111,valid,auc,0.9482789309584766
1,112,valid,auc,0.9482304766029739
1,113,valid,auc,0.948095991044844
1,114,valid,auc,0.9480712694348936
1,115,valid,auc,0.948024792808187
1,116,valid,auc,0.9480673139773016
1,117,valid,auc,0.9483441960087455
1,118,valid,auc,0.948233443196168
1,119,valid,auc,0.9482294877385758
1,120,valid,auc,0.9481118128752123
1,121,valid,auc,0.9480099598422168
1,122,valid,auc,0.9480119375710129
1,123,valid,auc,0.9479110734024154
1,124,valid,auc,0.9482898084668547
1,125,valid,auc,0.9483016748396309
1,126,valid,auc,0.9481474119935407
1,127,valid,auc,0.9481474119935407
1,128,valid,auc,0.9482448151367451
1,129,valid,auc,0.9481993273744365
1,130,valid,auc,0.9482942583566458
1,131,valid,auc,0.9482131714760087
1,132,valid,auc,0.9482952472210439
1,133,valid,auc,0.9482833808482677
1,134,valid,auc,0.9482102048828146
1,135,valid,auc,0.9483941336608452
1,136,valid,auc,0.9482922806278498
1,137,valid,auc,0.9482240489843868
1,138,valid,auc,0.9480796747822767
1,139,valid,auc,0.9480035322236297
1,140,valid,auc,0.9479817772068734
1,141,valid,auc,0.947955077868127
1,142,valid,auc,0.9478581691571216
1,143,valid,auc,0.9478749798518878
1,144,valid,auc,0.9478255366319872
1,145,valid,auc,0.9478107036660169
1,146,valid,auc,0.947808725937221
1,147,valid,auc,0.9476801735654792
1,148,valid,auc,0.9476594074131208
1,149,valid,auc,0.9476643517351109
1,150,valid,auc,0.9478354252759673
1,151,valid,auc,0.9478225700387931
1,152,valid,auc,0.9477177504126036
1,153,valid,auc,0.947669296057101
1,154,valid,auc,0.9476168862440062
1,155,valid,auc,0.947527888448185
1,156,valid,auc,0.94745570134713
1,157,valid,auc,0.9473934028900551
1,158,valid,auc,0.9473014385010398
1,159,valid,auc,0.947318249195806
1,160,valid,auc,0.9473172603314081
1,161,valid,auc,0.9473419819413583
1,162,valid,auc,0.9473578037717266
1,163,valid,auc,0.9473380264837663
1,164,valid,auc,0.9472430955015569
1,165,valid,auc,0.9472599061963232
1,166,valid,auc,0.9472371623151689
1,167,valid,auc,0.9470591667235264
1,168,valid,auc,0.9472599061963232
1,169,valid,auc,0.9473261601109901
1,170,valid,auc,0.947319238060204
1,171,valid,auc,0.9473083605518259
1,172,valid,auc,0.9471976077392483
1,173,valid,auc,0.9470868549266708
1,174,valid,auc,0.9470631221811184
1,175,valid,auc,0.9469573136905309
1,176,valid,auc,0.9469691800633071
1,177,valid,auc,0.9469948905376555
1,178,valid,auc,0.9470156566900138
1,179,valid,auc,0.9470967435706509
1,180,valid,auc,0.9469770909784913
1,181,valid,auc,0.9469355586737747
1,182,valid,auc,0.9469207257078044
1,183,valid,auc,0.9470107123680237
1,184,valid,auc,0.9469236923009985
1,185,valid,auc,0.9469780798428892
1,186,valid,auc,0.946963246876919
1,187,valid,auc,0.9470601555879243
1,188,valid,auc,0.9470502669439442
1,189,valid,auc,0.9470146678256157
1,190,valid,auc,0.94688809318267
1,191,valid,auc,0.946896992962252
1,192,valid,auc,0.9467160307774155
1,193,valid,auc,0.9468841377250778
1,194,valid,auc,0.9468811711318839
1,195,valid,auc,0.9467793180988884
1,196,valid,auc,0.9467822846920825
1,197,valid,auc,0.9466487879983506
1,198,valid,auc,0.9466329661679823
1,199,valid,auc,0.9466181332020122
1,200,valid,auc,0.9465914338632657
1,201,valid,auc,0.9465795674904895
1,202,valid,auc,0.9466616432355247
1,203,valid,auc,0.9467259194213956
1,204,valid,auc,0.9467278971501917
1,205,valid,auc,0.9466952646250573
1,206,valid,auc,0.9466824093878831
1,207,valid,auc,0.9465835229480817
1,208,valid,auc,0.9466665875575149
1,209,valid,auc,0.9466606543711268
1,210,valid,auc,0.9466161554732161
1,211,valid,auc,0.9466527434559426
1,212,valid,auc,0.9466388993543704
1,213,valid,auc,0.9463115852386278
1,214,valid,auc,0.9463046631878417
1,215,valid,auc,0.9462838970354834
1,216,valid,auc,0.9462829081710854
1,217,valid,auc,0.9461553446637416
1,218,valid,auc,0.9461770996804979
1,219,valid,auc,0.9462819193066874
