fold,iter,split,metric,value
3,165,training,auc,0.9833260003713664
3,166,training,auc,0.9833910265808848
3,167,training,auc,0.9833923246325957
3,168,training,auc,0.9835020409081615
3,169,training,auc,0.9835056878153493
3,170,training,auc,0.9835419096392826
3,171,training,auc,0.9836867969350156
3,172,training,auc,0.9836841390196075
3,173,training,auc,0.983736802831879
3,174,training,auc,0.983853689297848
3,175,training,auc,0.9839156249080546
3,176,training,auc,0.9839465309011718
3,177,training,auc,0.9840575452284485
3,178,training,auc,0.984089625649304
3,179,training,auc,0.9840582869722833
3,180,training,auc,0.9841335739715166
3,181,training,auc,0.9841852487920083
3,182,training,auc,0.9841765951139355
3,183,training,auc,0.9843093672603667
3,184,training,auc,0.9844093172421075
3,185,training,auc,0.9844888074564047
3,186,training,auc,0.9845972256802594
3,187,training,auc,0.9846668877887454
3,188,training,auc,0.9846862967524229
3,189,training,auc,0.9848319257919907
3,190,training,auc,0.9848602974936723
3,191,training,auc,0.984831431296101
3,192,training,auc,0.984882117124813
3,193,training,auc,0.9849006607206833
3,194,training,auc,0.984921985855934
3,195,training,auc,0.985039923125669
3,196,training,auc,0.9851731279560038
3,197,training,auc,0.9852299949833392
3,198,training,auc,0.9852706672702813
3,199,training,auc,0.9852978645442244
3,200,training,auc,0.9853717298677743
3,201,training,auc,0.9854214885166929
3,202,training,auc,0.9854593792642544
3,203,training,auc,0.9854714944135563
3,204,training,auc,0.9855244054737728
3,205,training,auc,0.9855617399134583
3,206,training,auc,0.985598332609309
3,207,training,auc,0.9857140446475394
3,208,training,auc,0.9857410564855238
3,209,training,auc,0.9857894552707451
3,210,training,auc,0.9858111512779134
3,211,training,auc,0.9858208557597521
3,212,training,auc,0.9859323027709325
3,213,training,auc,0.9859826177277271
3,214,training,auc,0.985991827713676
3,215,training,auc,0.9860011613235974
3,216,training,auc,0.9860483856810803
3,217,training,auc,0.9860550613755936
3,218,training,auc,0.9860645186094874
3,219,training,auc,0.9860923340032929
3,220,training,auc,0.9861098886073834
3,221,training,auc,0.9861856082905203
3,222,training,auc,0.9861948800884555
3,223,training,auc,0.986214845360009
3,224,training,auc,0.9862286294329393
3,225,training,auc,0.9862715269513859
3,226,training,auc,0.9862972407376593
3,227,training,auc,0.9862920485308156
3,228,training,auc,0.9863126319222316
3,229,training,auc,0.9863800069872269
3,230,training,auc,0.9864486801039332
3,231,training,auc,0.9866326634809593
3,232,training,auc,0.9867009039137619
3,233,training,auc,0.9867421325085801
3,234,training,auc,0.9868136489766531
3,235,training,auc,0.9868373229673808
3,236,training,auc,0.9869301645707046
3,237,training,auc,0.9869658918987481
3,1,training,binary_logloss,0.5026631302398477
3,2,training,binary_logloss,0.4860730831026568
3,3,training,binary_logloss,0.47095836758121506
3,4,training,binary_logloss,0.4607143521202027
3,5,training,binary_logloss,0.44742949031320334
3,6,training,binary_logloss,0.4350740905483338
3,7,training,binary_logloss,0.42362046160180206
3,8,training,binary_logloss,0.41596140671100706
3,9,training,binary_logloss,0.40877843044955664
3,10,training,binary_logloss,0.4020628117476046
3,11,training,binary_logloss,0.3957819470987038
3,12,training,binary_logloss,0.38664451570492875
3,13,training,binary_logloss,0.37793100813756497
3,14,training,binary_logloss,0.3725612856978683
3,15,training,binary_logloss,0.3647124443753481
3,16,training,binary_logloss,0.3571529652295022
3,17,training,binary_logloss,0.3525849674638345
3,18,training,binary_logloss,0.3457267920476538
3,19,training,binary_logloss,0.3391189522449988
3,20,training,binary_logloss,0.33279294743422083
3,21,training,binary_logloss,0.32675395097430254
3,22,training,binary_logloss,0.3210123248192286
3,23,training,binary_logloss,0.31559117902325395
3,24,training,binary_logloss,0.31039050061308754
3,25,training,binary_logloss,0.3054184031415849
3,26,training,binary_logloss,0.3005862837423395
3,27,training,binary_logloss,0.2977028324780639
3,28,training,binary_logloss,0.2931689914965553
3,29,training,binary_logloss,0.28875771329177846
3,30,training,binary_logloss,0.2845389043174242
3,31,training,binary_logloss,0.28055461048297947
3,32,training,binary_logloss,0.2766590229438161
3,33,training,binary_logloss,0.27443626487522216
3,34,training,binary_logloss,0.27075399503120984
3,35,training,binary_logloss,0.2672591010926527
3,36,training,binary_logloss,0.2639111352083256
3,37,training,binary_logloss,0.26067214818240825
3,38,training,binary_logloss,0.25752701751245344
3,39,training,binary_logloss,0.2545412638584929
3,40,training,binary_logloss,0.25281178432786533
3,41,training,binary_logloss,0.24998872183362514
3,42,training,binary_logloss,0.2472341875255068
3,43,training,binary_logloss,0.2457093176205633
3,44,training,binary_logloss,0.2430934535650105
3,45,training,binary_logloss,0.24169669490812723
3,46,training,binary_logloss,0.2392467103719824
3,47,training,binary_logloss,0.23689436586914497
3,48,training,binary_logloss,0.235643668864399
3,49,training,binary_logloss,0.23338374655861682
3,50,training,binary_logloss,0.2322301519009164
3,51,training,binary_logloss,0.2311107231210628
3,52,training,binary_logloss,0.23003904931159128
3,53,training,binary_logloss,0.22791647670442394
3,54,training,binary_logloss,0.22690944189329776
3,55,training,binary_logloss,0.2248917759331523
3,56,training,binary_logloss,0.22395299026019233
3,57,training,binary_logloss,0.2220259372845926
3,58,training,binary_logloss,0.22013618335874807
3,59,training,binary_logloss,0.21830016402580452
3,60,training,binary_logloss,0.2165822915398688
3,61,training,binary_logloss,0.21494357101715772
3,62,training,binary_logloss,0.21334348840566258
3,63,training,binary_logloss,0.21177590361094928
3,64,training,binary_logloss,0.2102805794898932
3,65,training,binary_logloss,0.20953354086848175
3,66,training,binary_logloss,0.208030046961416
3,67,training,binary_logloss,0.20652325148162753
3,68,training,binary_logloss,0.205118900287597
3,69,training,binary_logloss,0.20376828074726724
3,70,training,binary_logloss,0.20310761329251875
3,71,training,binary_logloss,0.20181758641404793
3,72,training,binary_logloss,0.20120487022387953
3,73,training,binary_logloss,0.19988155368766194
3,74,training,binary_logloss,0.1986159170993698
3,75,training,binary_logloss,0.19741150612665076
3,76,training,binary_logloss,0.19626055708473722
3,77,training,binary_logloss,0.19515240431517353
3,78,training,binary_logloss,0.19405019016677133
3,79,training,binary_logloss,0.19302364637706962
3,80,training,binary_logloss,0.19198107016995714
3,81,training,binary_logloss,0.19102749235970365
3,82,training,binary_logloss,0.19008537010584448
3,83,training,binary_logloss,0.18918713845001406
3,84,training,binary_logloss,0.18870740180221116
3,85,training,binary_logloss,0.1878094302360156
3,86,training,binary_logloss,0.18693502476238877
3,87,training,binary_logloss,0.18605072851035984
3,88,training,binary_logloss,0.1852209126416001
3,89,training,binary_logloss,0.18438524128571263
3,90,training,binary_logloss,0.18359288504832544
3,91,training,binary_logloss,0.1828385986087332
3,92,training,binary_logloss,0.18210417243572521
3,93,training,binary_logloss,0.1813706703527757
3,94,training,binary_logloss,0.18067468272016665
3,95,training,binary_logloss,0.18024252404600158
3,96,training,binary_logloss,0.1795578382724128
3,97,training,binary_logloss,0.1788901639210477
3,98,training,binary_logloss,0.17851944266508446
3,99,training,binary_logloss,0.1778308058031257
3,100,training,binary_logloss,0.17715976122430038
3,101,training,binary_logloss,0.1765672657794219
3,102,training,binary_logloss,0.1762017443998374
3,103,training,binary_logloss,0.17585173725986536
3,104,training,binary_logloss,0.17523336268565531
3,105,training,binary_logloss,0.17468056288757572
3,106,training,binary_logloss,0.1741221681757445
3,107,training,binary_logloss,0.1735693577872786
3,108,training,binary_logloss,0.1729682829771806
3,109,training,binary_logloss,0.17240418617456024
3,110,training,binary_logloss,0.17188792200367914
3,111,training,binary_logloss,0.17153236660070006
3,112,training,binary_logloss,0.17101078962629696
3,113,training,binary_logloss,0.17053610396462476
3,114,training,binary_logloss,0.1700694384055481
3,115,training,binary_logloss,0.16961834191574118
3,116,training,binary_logloss,0.1691694392841408
3,117,training,binary_logloss,0.16882480131262373
3,118,training,binary_logloss,0.16829638669927383
3,119,training,binary_logloss,0.16784584781987963
3,120,training,binary_logloss,0.16739800711320446
3,121,training,binary_logloss,0.16696740121112283
3,122,training,binary_logloss,0.1665552187290584
3,123,training,binary_logloss,0.16612800848540027
3,124,training,binary_logloss,0.16566735044945413
3,125,training,binary_logloss,0.16527386745101635
3,126,training,binary_logloss,0.1648360410912338
3,127,training,binary_logloss,0.16438153135153005
3,128,training,binary_logloss,0.16401913749483207
3,129,training,binary_logloss,0.16360915435473566
3,130,training,binary_logloss,0.1632152318361229
3,131,training,binary_logloss,0.1629128079511724
3,132,training,binary_logloss,0.1625704199140822
3,133,training,binary_logloss,0.16219384842101747
3,134,training,binary_logloss,0.16179801127421709
3,135,training,binary_logloss,0.16145287332204222
3,136,training,binary_logloss,0.16103513246496123
3,137,training,binary_logloss,0.16069778176864924
3,138,training,binary_logloss,0.16037083913555852
3,139,training,binary_logloss,0.1600076884492133
3,140,training,binary_logloss,0.15974041810238473
3,141,training,binary_logloss,0.1593761064647051
3,142,training,binary_logloss,0.15904507912981644
3,143,training,binary_logloss,0.15875184553533575
3,144,training,binary_logloss,0.15840608715986726
3,145,training,binary_logloss,0.1580699084025794
3,146,training,binary_logloss,0.1577370193583399
3,147,training,binary_logloss,0.1574036745423323
3,148,training,binary_logloss,0.1571337999091587
3,149,training,binary_logloss,0.15686957480195662
3,150,training,binary_logloss,0.15660618016628353
3,151,training,binary_logloss,0.15635482223130678
3,152,training,binary_logloss,0.15609823525998606
3,153,training,binary_logloss,0.15580777958288083
3,154,training,binary_logloss,0.1555264941811815
3,155,training,binary_logloss,0.155233936472686
3,156,training,binary_logloss,0.15500648959592092
3,157,training,binary_logloss,0.15473472961654303
3,158,training,binary_logloss,0.15449595134296362
3,159,training,binary_logloss,0.15422475315973408
3,160,training,binary_logloss,0.15393215231067425
3,161,training,binary_logloss,0.15367931310860874
3,162,training,binary_logloss,0.15341819366177004
3,163,training,binary_logloss,0.15313935256529762
3,164,training,binary_logloss,0.15285790393706178
3,165,training,binary_logloss,0.15263035871626604
3,166,training,binary_logloss,0.1523536837024088
3,167,training,binary_logloss,0.15213610011044437
3,168,training,binary_logloss,0.1518955274986241
3,169,training,binary_logloss,0.15164856961162396
3,170,training,binary_logloss,0.1514147601328409
3,171,training,binary_logloss,0.15115686128226355
3,172,training,binary_logloss,0.15088426574201433
3,173,training,binary_logloss,0.1506638375278161
3,174,training,binary_logloss,0.15042689502273374
3,175,training,binary_logloss,0.15017404300956994
3,176,training,binary_logloss,0.1499421960793553
3,177,training,binary_logloss,0.14974697561048983
3,178,training,binary_logloss,0.14950536560102756
3,179,training,binary_logloss,0.149302858583844
3,180,training,binary_logloss,0.14910573306510594
3,181,training,binary_logloss,0.14892473105426235
3,182,training,binary_logloss,0.14867736464313416
3,183,training,binary_logloss,0.1484597703389888
3,184,training,binary_logloss,0.14819399799453314
3,185,training,binary_logloss,0.1479657073166611
3,186,training,binary_logloss,0.14771617982228677
3,187,training,binary_logloss,0.14752024363047114
3,188,training,binary_logloss,0.14733018986686697
3,189,training,binary_logloss,0.14712302773164
3,190,training,binary_logloss,0.14691999411765813
3,191,training,binary_logloss,0.14672120107235234
3,192,training,binary_logloss,0.14649155093180613
3,193,training,binary_logloss,0.14632876090527877
3,194,training,binary_logloss,0.14613818333531048
3,195,training,binary_logloss,0.14589935774569454
3,196,training,binary_logloss,0.14564366052313024
3,197,training,binary_logloss,0.14542139122846845
3,198,training,binary_logloss,0.14524168203311058
3,199,training,binary_logloss,0.14505308832654057
3,200,training,binary_logloss,0.14484157499670725
3,201,training,binary_logloss,0.14462373582574845
3,202,training,binary_logloss,0.14435854101084736
3,203,training,binary_logloss,0.14419333484884553
3,204,training,binary_logloss,0.14399027633951714
3,205,training,binary_logloss,0.14382991775831186
3,206,training,binary_logloss,0.143670367727024
3,207,training,binary_logloss,0.14350565310945604
3,208,training,binary_logloss,0.14328789474106693
3,209,training,binary_logloss,0.14309412957574127
3,210,training,binary_logloss,0.14294070214159843
3,211,training,binary_logloss,0.1427903385335248
3,212,training,binary_logloss,0.14261633476187915
3,213,training,binary_logloss,0.1424443306048185
3,214,training,binary_logloss,0.14230040867049026
3,215,training,binary_logloss,0.14215861936874977
3,216,training,binary_logloss,0.14196357789379174
3,217,training,binary_logloss,0.14182322361535574
3,218,training,binary_logloss,0.14169298471760391
3,219,training,binary_logloss,0.14149861471802502
3,220,training,binary_logloss,0.1413194718298174
3,221,training,binary_logloss,0.1411385966037028
3,222,training,binary_logloss,0.14090440251427172
3,223,training,binary_logloss,0.14069335488438958
3,224,training,binary_logloss,0.14053364106333166
3,225,training,binary_logloss,0.14038502185119034
3,226,training,binary_logloss,0.14022438167132495
3,227,training,binary_logloss,0.1400692093512492
3,228,training,binary_logloss,0.13992121784828332
3,229,training,binary_logloss,0.13977740048878165
3,230,training,binary_logloss,0.1396351985446764
3,231,training,binary_logloss,0.13939927082918058
3,232,training,binary_logloss,0.13925491861744577
3,233,training,binary_logloss,0.13908445209160547
3,234,training,binary_logloss,0.13890896955805418
3,235,training,binary_logloss,0.1387524769108796
3,236,training,binary_logloss,0.13858447099997692
3,237,training,binary_logloss,0.13844057629417844
3,1,valid,auc,0.8710215788847937
3,2,valid,auc,0.9310258391788531
3,3,valid,auc,0.9344429913208893
3,4,valid,auc,0.932172650893671
3,5,valid,auc,0.9350993738358498
3,6,valid,auc,0.9361431458803947
3,7,valid,auc,0.9375183291721159
3,8,valid,auc,0.9363358498791265
3,9,valid,auc,0.935420877422423
3,10,valid,auc,0.9337083382871636
3,11,valid,auc,0.933070284944319
3,12,valid,auc,0.9337549042919986
3,13,valid,auc,0.9348170055086593
3,14,valid,auc,0.9341373399912812
3,15,valid,auc,0.9351528752031071
3,16,valid,auc,0.9362030872270439
3,17,valid,auc,0.9349492727777118
3,18,valid,auc,0.9362496532318789
3,19,valid,auc,0.9370402845480125
3,20,valid,auc,0.9371888994570602
3,21,valid,auc,0.9375847104981572
3,22,valid,auc,0.938338683470059
3,23,valid,auc,0.9384149724567036
3,24,valid,auc,0.9385744857924146
3,25,valid,auc,0.9387582728966036
3,26,valid,auc,0.9386562239923909
3,27,valid,auc,0.9386294733087623
3,28,valid,auc,0.9387929497087147
3,29,valid,auc,0.9387889866444735
3,30,valid,auc,0.9384273570324575
3,31,valid,auc,0.9389108508698926
3,32,valid,auc,0.938734494511156
3,33,valid,auc,0.9383243173621845
3,34,valid,auc,0.938157868664051
3,35,valid,auc,0.9383669203027781
3,36,valid,auc,0.9386274917766417
3,37,valid,auc,0.938974259897753
3,38,valid,auc,0.9385799350057464
3,39,valid,auc,0.9385383228312131
3,40,valid,auc,0.9382331668846352
3,41,valid,auc,0.9381905639440415
3,42,valid,auc,0.9381558871319304
3,43,valid,auc,0.9378180359053621
3,44,valid,auc,0.938136071810724
3,45,valid,auc,0.9378418142908097
3,46,valid,auc,0.9381330995125431
3,47,valid,auc,0.9384650061427495
3,48,valid,auc,0.9381563825149606
3,49,valid,auc,0.9382197915428209
3,50,valid,auc,0.9380672135695319
3,51,valid,auc,0.9379096817659415
3,52,valid,auc,0.9375861966472476
3,53,valid,auc,0.9378120913090001
3,54,valid,auc,0.9375099076606032
3,55,valid,auc,0.9376986485950938
3,56,valid,auc,0.9376238457575398
3,57,valid,auc,0.9375019815321206
3,58,valid,auc,0.937543593706654
3,59,valid,auc,0.9376842824872191
3,60,valid,auc,0.9378259620338446
3,61,valid,auc,0.9380003368604605
3,62,valid,auc,0.9384372646930607
3,63,valid,auc,0.9382817144215908
3,64,valid,auc,0.9381301272143622
3,65,valid,auc,0.9382306899694844
3,66,valid,auc,0.9382901359331035
3,67,valid,auc,0.9381752070701066
3,68,valid,auc,0.9381652994095034
3,69,valid,auc,0.9384555938651765
3,70,valid,auc,0.9383684064518686
3,71,valid,auc,0.938488289145167
3,72,valid,auc,0.9382430745452384
3,73,valid,auc,0.9382866682518923
3,74,valid,auc,0.9386116395196766
3,75,valid,auc,0.9385185075100068
3,76,valid,auc,0.9385541750881782
3,77,valid,auc,0.9384065509451909
3,78,valid,auc,0.9383906986882258
3,79,valid,auc,0.9383471049815717
3,80,valid,auc,0.9383223358300639
3,81,valid,auc,0.9381915547101018
3,82,valid,auc,0.9383193635318828
3,83,valid,auc,0.9381974993064638
3,84,valid,auc,0.9382965759124955
3,85,valid,auc,0.9381568778979907
3,86,valid,auc,0.9380498751634764
3,87,valid,auc,0.9376476241429874
3,88,valid,auc,0.9377149962350889
3,89,valid,auc,0.9373890342012444
3,90,valid,auc,0.9374227202472952
3,91,valid,auc,0.9376555502714699
3,92,valid,auc,0.937867574208378
3,93,valid,auc,0.9377635437720445
3,94,valid,auc,0.9376169103951175
3,95,valid,auc,0.9377318392581143
3,96,valid,auc,0.937649605675108
3,97,valid,auc,0.9379101771489716
3,98,valid,auc,0.9378794634011017
3,99,valid,auc,0.9374930646375778
3,100,valid,auc,0.9375445844727143
3,101,valid,auc,0.9373295882376254
3,102,valid,auc,0.9373672373479174
3,103,valid,auc,0.9375158522569651
3,104,valid,auc,0.9372513177188603
3,105,valid,auc,0.9372850037649111
3,106,valid,auc,0.9372746007212777
3,107,valid,auc,0.9370516783577062
3,108,valid,auc,0.937275591487338
3,109,valid,auc,0.9370189830777157
3,110,valid,auc,0.9371854317758491
3,111,valid,auc,0.9372904529782428
3,112,valid,auc,0.9373548527721635
3,113,valid,auc,0.9371973209685729
3,114,valid,auc,0.9371993025006935
3,115,valid,auc,0.9371180596837475
3,116,valid,auc,0.9371131058534459
3,117,valid,auc,0.9370992351286014
3,118,valid,auc,0.9370070938849919
3,119,valid,auc,0.9369090080450204
3,120,valid,auc,0.9368495620814014
3,121,valid,auc,0.936698965640233
3,122,valid,auc,0.9364245234415249
3,123,valid,auc,0.9363908373954741
3,124,valid,auc,0.9364889232354456
3,125,valid,auc,0.9363789482027504
3,126,valid,auc,0.9363948004597155
3,127,valid,auc,0.9363977727578964
3,128,valid,auc,0.9366236674196489
3,129,valid,auc,0.9365216185154361
3,130,valid,auc,0.9363948004597155
3,131,valid,auc,0.9363928189275948
3,132,valid,auc,0.9364423572306108
3,133,valid,auc,0.9362179487179487
3,134,valid,auc,0.9363417944754885
3,135,valid,auc,0.9362664962549043
3,136,valid,auc,0.9363982681409265
3,137,valid,auc,0.9363586374985139
3,138,valid,auc,0.9364260095906155
3,139,valid,auc,0.9365369753893711
3,140,valid,auc,0.9364507787421235
3,141,valid,auc,0.9364666309990884
3,142,valid,auc,0.9364676217651489
3,143,valid,auc,0.9364914001505964
3,144,valid,auc,0.9366687472753933
3,145,valid,auc,0.9366647842111521
3,146,valid,auc,0.936708377917806
3,147,valid,auc,0.9366449688899458
3,148,valid,auc,0.9366994610232632
3,149,valid,auc,0.9367906115008124
3,150,valid,auc,0.9368262790789839
3,151,valid,auc,0.9368470851662506
3,152,valid,auc,0.9368262790789839
3,153,valid,auc,0.9370254230571078
3,154,valid,auc,0.9370006539055998
3,155,valid,auc,0.9366885625965997
3,156,valid,auc,0.9368986050013871
3,157,valid,auc,0.9369947093092379
3,158,valid,auc,0.9368351959735267
3,159,valid,auc,0.9368708635516981
3,160,valid,auc,0.9369114849601712
3,161,valid,auc,0.9371294534934411
3,162,valid,auc,0.9371066658740538
3,163,valid,auc,0.9371522411128285
3,164,valid,auc,0.9371591764752507
3,165,valid,auc,0.9373830896048825
3,166,valid,auc,0.9374910831054571
3,167,valid,auc,0.9373008560218761
3,168,valid,auc,0.9373731819442793
3,169,valid,auc,0.9372532992509809
3,170,valid,auc,0.9372552807831015
3,171,valid,auc,0.937222585503111
3,172,valid,auc,0.9372067332461459
3,173,valid,auc,0.937197816351603
3,174,valid,auc,0.9370690167637618
3,175,valid,auc,0.9369768755201522
3,176,valid,auc,0.9372622161455237
3,177,valid,auc,0.9370383030158919
3,178,valid,auc,0.9373949787976064
3,179,valid,auc,0.9374048864582095
3,180,valid,auc,0.9373929972654856
3,181,valid,auc,0.9374286648436572
3,182,valid,auc,0.9374524432291047
3,183,valid,auc,0.9372939206594539
3,184,valid,auc,0.9372810407006698
3,185,valid,auc,0.9375614274957397
3,186,valid,auc,0.9375287322157492
3,187,valid,auc,0.9373989418618476
3,188,valid,auc,0.9374573970594063
3,189,valid,auc,0.9373593112194348
3,190,valid,auc,0.9373196805770222
3,191,valid,auc,0.9369630047953077
3,192,valid,auc,0.9369421987080411
3,193,valid,auc,0.9372523084849206
3,194,valid,auc,0.937244382356438
3,195,valid,auc,0.937160167241311
3,196,valid,auc,0.9371106289382951
3,197,valid,auc,0.9371056751079935
3,198,valid,auc,0.9372077240122062
3,199,valid,auc,0.9371254904291999
3,200,valid,auc,0.9373028375539968
3,201,valid,auc,0.9369184203225934
3,202,valid,auc,0.9371185550667777
3,203,valid,auc,0.9370818967225458
3,204,valid,auc,0.9370908136170887
3,205,valid,auc,0.9370610906352792
3,206,valid,auc,0.937035330717711
3,207,valid,auc,0.9370303768874093
3,208,valid,auc,0.9369630047953077
3,209,valid,auc,0.9369610232631871
3,210,valid,auc,0.9372721238061269
3,211,valid,auc,0.9372404192921967
3,212,valid,auc,0.9370234415249871
3,213,valid,auc,0.9371106289382951
3,214,valid,auc,0.9373077913842983
3,215,valid,auc,0.9372721238061269
3,216,valid,auc,0.9372869852970317
3,217,valid,auc,0.9372433915903777
3,218,valid,auc,0.9371472872825268
3,219,valid,auc,0.9370204692268062
3,220,valid,auc,0.9369927277771173
3,221,valid,auc,0.9368728450838189
3,222,valid,auc,0.9367836761383902
3,223,valid,auc,0.9368817619783617
3,224,valid,auc,0.9367420639638568
3,225,valid,auc,0.9368451036341299
3,226,valid,auc,0.9368054729917172
3,227,valid,auc,0.9366935164269012
3,228,valid,auc,0.9366746918717552
3,229,valid,auc,0.9367489993262791
3,230,valid,auc,0.9367262117068917
3,231,valid,auc,0.9364854555542346
3,232,valid,auc,0.9364616771687869
3,233,valid,auc,0.9364626679348472
3,234,valid,auc,0.9364388895493996
3,235,valid,auc,0.9365221138984663
3,236,valid,auc,0.936583541394206
3,237,valid,auc,0.936733147069314
3,1,valid,binary_logloss,0.5036442919447897
3,2,valid,binary_logloss,0.4886084270495566
