epoch,val_logloss,val_auc,val_prauc
1,0.49780225200012185,0.9149227298810773,0.9748945397564864
2,0.47987264318029565,0.9311425292360053,0.9804048322598694
3,0.4641778473556307,0.9331039634327325,0.9809063887453217
4,0.4497320138970185,0.9351232760155925,0.9814137495778934
5,0.43752713593410153,0.9338722124384115,0.9811989097922879
6,0.425102134551438,0.935216771870115,0.9815190633244351
7,0.41384347280400774,0.9360933573421454,0.9817038285580955
8,0.40370927537598006,0.9359385202920633,0.981675700643097
9,0.39411496620870035,0.9376570631418565,0.9820781039613217
10,0.3854965126152753,0.9383224172388547,0.982223078633178
11,0.3772156671048106,0.938675129113323,0.9823051776759258
12,0.3694769232433038,0.9389600688604389,0.9823882096307281
13,0.3628448361379577,0.9384164077804381,0.9822879162670712
14,0.3561966970529615,0.9383070819399648,0.9822554162913856
15,0.3502952652010414,0.9386103251083364,0.9823219805253384
16,0.3445456393432538,0.9387038209628589,0.9824010792988437
17,0.33915377417730963,0.9384099768486456,0.9823227150426638
18,0.3340588980499344,0.9385193026891189,0.9823513250618233
19,0.32929088073327245,0.9384802224113026,0.9823433283308978
20,0.32474125340970517,0.9387038209628589,0.9824269769263809
21,0.32041301400671673,0.9387523002948335,0.9824367849633316
22,0.31637656786275636,0.938660288501494,0.9824119831443461
23,0.31264831558807477,0.9387671409066625,0.9824317493860698
24,0.3089083616720012,0.9390174525595109,0.9824941870163721
25,0.30567344401512625,0.9393454300809309,0.9825990843627038
26,0.30256399131058614,0.9391732789837149,0.9825619178375395
27,0.29957204195511644,0.9391782258543245,0.9825551613381655
28,0.29708447560774653,0.938973920098146,0.9825192228429447
29,0.2942518590292049,0.9390886874962898,0.9825468467157819
30,0.29170468124192717,0.9392192848803846,0.9825767306240518
31,0.28942783297270375,0.9391965292755803,0.9825692284840848
32,0.2870969181503987,0.9393607653798207,0.9826034782115917
33,0.28523016636324094,0.9394196331400756,0.9826265583057825
34,0.2832825923915266,0.9394473356154897,0.9826349030796632
35,0.28145063639539314,0.9395230227358173,0.9826507327754921
36,0.2798306826808423,0.9394903733897936,0.9826462896806133
37,0.2779957752249277,0.9398099412311771,0.9827133998811849
38,0.2765471094691622,0.9397392009814591,0.9827182145337799
39,0.2752426276098429,0.9396184973385836,0.9826900656390734
40,0.2739869857382149,0.9395215386746344,0.9826662634696909
41,0.2726463181454433,0.9395472624018046,0.9826731667119835
