epoch,val_logloss,val_auc,val_prauc
43,0.2775172064841955,0.9366919123747479,0.983619547943181
44,0.27657013837642347,0.9365959925281406,0.9835998498742708
45,0.2760280988325658,0.936413052614508,0.9835912417838765
46,0.2752869136853185,0.936554954655623,0.9836251464629644
47,0.27449644928004163,0.9366632353072055,0.983655250543435
48,0.27407969875159865,0.9365628655708071,0.983623843358111
49,0.27339626787193133,0.9367141618237033,0.9836628714024095
50,0.27296999116997017,0.9367591551538129,0.9836759149356215
51,0.272706267947291,0.9366523577988274,0.9836474472718786
52,0.2720973227151088,0.936767560501196,0.9836741488520765
53,0.271673610243248,0.9366701573579916,0.9836480258050615
54,0.2712612389934512,0.9366113199263099,0.9836328066505262
55,0.270792035723068,0.9366716406545886,0.9836483023856961
56,0.2702909284524962,0.9368481529496342,0.9836887721725787
57,0.27010217395779407,0.9368051373483206,0.9836830542105507
58,0.26992343633267446,0.9368397476022511,0.9836898106661822
59,0.2697095658252463,0.9367230616032854,0.983675700306948
60,0.2696707384024072,0.9364283800126773,0.9836017871291963
61,0.2696375251772999,0.936547043740439,0.9836294368632603
62,0.2694897653194667,0.9365618767064091,0.9836307814101538
63,0.26930810700691044,0.9365752263757823,0.983632451190878
64,0.26925562464352093,0.9365267720202797,0.9836145216646577
65,0.269286478578638,0.9362845002427662,0.9835646481879363
66,0.26914058523354506,0.9364432129786474,0.9836006512558877
67,0.2689377540872562,0.9365045225713243,0.9836170157974207
68,0.2687467101471068,0.9365025448425283,0.9836153845444456
69,0.2688463163782656,0.9362795559207762,0.98356150430449
70,0.2687696684605026,0.9360812886089743,0.9835172787806683
71,0.26872882135653975,0.9361109545409148,0.9835231673381577
72,0.2687735305254021,0.9360432173296508,0.98350699186633
73,0.2688862315952012,0.9359710302285957,0.9834860522209745
74,0.2689104635579754,0.936128754100079,0.9835247215136531
75,0.26887168355099433,0.936198469040139,0.9835423305362934
76,0.2689792533433374,0.9363314713016718,0.9835772443487942
77,0.26895249582841396,0.9363571817760202,0.9835808603398801
78,0.269316239059272,0.9362128075739102,0.9835473234233918
79,0.2692472517250234,0.9364397519532544,0.9835954411951874
80,0.2695144784415494,0.9364031639705279,0.9835861272188764
81,0.26981436198550474,0.9362429679380496,0.9835490722297403
82,0.26978916932161534,0.9363547096150252,0.9835748812010079
83,0.2698644016792016,0.9363571817760202,0.9835755823793633
84,0.27021528625865154,0.936411569317911,0.9835921093321832
85,0.2704148855859551,0.9361104601087158,0.9835346303879191
86,0.2707259103184676,0.9361430926338502,0.9835346810120895
87,0.27124476228897076,0.9360234400416905,0.9835006826349062
88,0.2715185649966646,0.9359893242199591,0.9834912704539562
89,0.2716631474870073,0.9359102150681179,0.9834714644508388
90,0.27179965147471513,0.9360417340330538,0.983505717805713
91,0.27193045401491234,0.9360417340330538,0.9835027186393631
92,0.2721189562826759,0.9360338231178696,0.9834991396034055
93,0.27216461011832604,0.9360812886089743,0.9835071232609724
94,0.2725747133286709,0.9358775825429835,0.983464710852379
95,0.27279983287627435,0.9357955067979483,0.9834466033625987
96,0.27289105046879925,0.9357856181539682,0.9834421345515549
97,0.2729885827796698,0.9358627495770132,0.9834525565167515
98,0.2733302098549629,0.9357697963235999,0.9834289886711943
99,0.27349506323263345,0.93584939990764,0.9834480564357043
100,0.2736748277336327,0.9358513776364361,0.9834511677327634
101,0.27376758807678647,0.9358004511199384,0.9834388465219952
102,0.27371465817210494,0.9357505134678387,0.9834303633300469
103,0.27382807187857755,0.9358157785181076,0.9834469367953426
104,0.2740996400776156,0.9357366693662664,0.9834259795467253
105,0.2742355491979012,0.9356961259259479,0.9834147470748107
106,0.2745846636236747,0.9356081169945246,0.9833921033180559
107,0.2750018002147818,0.935557684910226,0.9833811794191132
108,0.27499605052449105,0.9355112082835193,0.9833703560996927
109,0.2754002629633333,0.9354825312159769,0.9833612105611539
110,0.27552399982272163,0.9355206024953004,0.9833748327088915
111,0.27575901957008525,0.9354681926822057,0.9833628082502567
112,0.2758351995019916,0.9355512572916389,0.9833819919384563
113,0.2756622199338928,0.9356175112063058,0.9833917145422854
114,0.27571962999431543,0.9355354354612706,0.9833746029868597
115,0.2759685776016556,0.9356036671047336,0.9833896331985916
116,0.2763085688049739,0.9355146693089124,0.9833656387909272
117,0.2762032803717265,0.9355898230031614,0.9833859522907723
118,0.27635251292255375,0.9353900723947626,0.9833368228772325
119,0.2765043022075802,0.9353712839712003,0.9833326865838393
120,0.2767504349087514,0.9355473018340468,0.9833735367794372
121,0.27685734476580126,0.9356016893759376,0.9833878836634502
122,0.2768853997696159,0.9356397606552611,0.9833944528162085
123,0.27680057059193885,0.9356269054180869,0.9833928663289884
124,0.27864367701626314,0.9355423575120567,0.9833712419650569
125,0.27870237058623226,0.9355146693089124,0.9833595460442138
126,0.27864541791480585,0.9355057695293302,0.9833537744327754
127,0.28021189648222183,0.9353129409717175,0.9833032029825466
128,0.28176046766326873,0.9353168964293096,0.9833052388910304
129,0.2820228955994905,0.935487475537967,0.9833527388997545
130,0.28300157523664565,0.9356002060793406,0.9833858465415234
131,0.28284408560691743,0.9355982283505445,0.9833850589055376
132,0.28437735507918893,0.9354785757583848,0.9833550009538177
133,0.28609803622769076,0.9354785757583848,0.9833525640657311
134,0.28603760738645256,0.9355972394861465,0.9833783082386658
135,0.28749310991390087,0.9355814176557783,0.9833710023541657
136,0.28890601963943574,0.9356887094429628,0.9833944051322292
137,0.2902448037174957,0.9356224555282958,0.9833791929316626
138,0.2919998379951427,0.935636299629868,0.9833868547453269
139,0.2924625586408198,0.9356036671047336,0.9833782760701932
140,0.2942612000439197,0.9357322194764754,0.9834105262782772
141,0.29562010235482816,0.935767818594804,0.9834198079602424
142,0.2969563431472257,0.9356936537649528,0.9834026937753075
143,0.29653150822412827,0.9358251727298887,0.9834288834245779
144,0.2959505152775883,0.935843961153451,0.9834330047550146
145,0.29719130759810924,0.9358597829838192,0.9834326616972943
146,0.29690989454760036,0.9358498943398391,0.9834327113551322
147,0.2964825020923727,0.9358716493565954,0.9834344376597307
148,0.296242157561694,0.9356887094429628,0.9833942385862264
149,0.29755555066092443,0.9355769677659872,0.9833598467428081
150,0.29724783900761825,0.9357332083408735,0.9833905552034634
151,0.29689364636736937,0.935697609222545,0.9833848152321333
152,0.29669530788265214,0.9359458141864464,0.9834611465506113
153,0.296791434806026,0.9358548386618292,0.9834375928136454
154,0.29625938189080014,0.9358671994668043,0.9834438153300982
155,0.2960775193801011,0.9358731326531924,0.9834440578294704
156,0.2959321221357735,0.9358993375597398,0.9834618800313684
157,0.29604223624989534,0.9359458141864464,0.9834744459693161
158,0.2956897953689983,0.9359299923560782,0.9834692514473783
159,0.2955136726844715,0.9359947629741481,0.9834910514013396
160,0.29508770474822454,0.9360461839228449,0.98349893044263
161,0.29476371520890227,0.9357791905353811,0.9834321290317948
162,0.2957302620700674,0.9357984733911423,0.9834361110071494
163,0.2957758261582946,0.9358014399843364,0.9834380366550732
164,0.2954896045454426,0.9358548386618292,0.9834542245178041
165,0.2962526744255946,0.9360051460503273,0.9834917750576283
166,0.2966567178805668,0.9358736270853915,0.9834578113304017
167,0.29635004572898443,0.9357979789589433,0.9834396594852014
168,0.2967734953212081,0.9357920457725553,0.9834390072596135
169,0.29679880721122204,0.935707003434326,0.9834167068183736
170,0.2965502378383923,0.9357623798406148,0.9834324042176894
171,0.2974243617562563,0.9357900680437592,0.9834375538348964
172,0.297915913212631,0.9357277695866844,0.98342518347096
173,0.2989746495427865,0.9358998319919388,0.9834670473974124
174,0.2986282083645155,0.9357623798406148,0.9834325879436845
175,0.29842169128339946,0.9356209722316988,0.9833964845620043
176,0.297964842434847,0.935566584689808,0.9833840768978621
177,0.29769988596466956,0.9354459432332504,0.9833534625803807
178,0.29745953407755144,0.9355710345795991,0.9833888489000946
179,0.29706158752063877,0.9355482906984448,0.9833844205863442
180,0.29673362823040245,0.9355809232235792,0.9833913496163177
181,0.29644500719149874,0.9355764733337882,0.983393092508905
182,0.2960202295228106,0.9355542238848329,0.9833887154886087
183,0.29563981932603706,0.9355769677659872,0.9833942180263404
184,0.29572237377135263,0.9356709098837985,0.9834136537437892
185,0.29578099192191337,0.935706509002127,0.9834246398070331
186,0.29649011916880114,0.9356531103246343,0.9834139816936802
187,0.2960679835578525,0.9357401303916595,0.9834352447476088
188,0.29561960765708756,0.9357885847471622,0.9834482390949547
189,0.2963769438004699,0.9357421081204556,0.9834386697868002
190,0.2963101098449576,0.9358350613738688,0.983461688483288
191,0.2968411269724584,0.9357762239421871,0.983452456514423
192,0.2968442125169676,0.9357109588919181,0.9834327151124098
193,0.2965506780512699,0.935636794062067,0.9834178222284131
194,0.29725925279155163,0.9355972394861465,0.9834033286279407
195,0.29725342791307446,0.9356773375023857,0.9834232269957274
196,0.2968682288017802,0.9357406248238586,0.9834376611083493
197,0.2969079145104753,0.9357683130270029,0.983447918497325
198,0.29753587078105176,0.9356867317141667,0.9834258815092632
199,0.29740815358841993,0.9355967450539475,0.9833993753428963
200,0.29743368847348434,0.9357559522220278,0.9834345038220301
201,0.29717384409931336,0.935773751781192,0.9834386244334277
202,0.2974269753328057,0.93577474064559,0.9834400240344014
203,0.2972578691754828,0.935767818594804,0.9834386167256544
204,0.29668394396178643,0.935707003434326,0.9834234883240758
205,0.29645713804867635,0.9358385223992619,0.9834568709090624
206,0.29637563920005244,0.9358751103819885,0.9834680210856932
207,0.296818637405909,0.9357950123657492,0.9834483348488043
208,0.29668945220508003,0.9359275201950832,0.9834829915196939
209,0.29673397674662033,0.9359294979238793,0.983482682553131
210,0.2965565314266631,0.9359324645170732,0.9834838071377487
211,0.29653352081989137,0.9359927852453521,0.9834964597429844
