epoch,val_logloss,val_auc,val_prauc
1,0.5020338298658908,0.9084306623117079,0.9765281080886121
2,0.49166524770440473,0.9096375713094839,0.9773981102467265
3,0.4813455182605482,0.9068697398594429,0.9769815598265565
4,0.4679700685429781,0.9070116419005578,0.9770251925390658
5,0.455498669622136,0.9071372276791055,0.9773214570414491
6,0.4502670918845578,0.906667517090049,0.977237172206204
7,0.4393910765067466,0.9065117709473618,0.9772207799825847
8,0.4339088066169101,0.906031182849927,0.9771162626403771
9,0.4281962946629545,0.9071906263565983,0.9773698380826474
10,0.4238871325572132,0.906883089528816,0.9772401329482759
11,0.4150461416816898,0.9088370855792915,0.9777142211489387
12,0.4105950513808987,0.9081310363991096,0.9775536753663627
13,0.4040359287077087,0.9069701095958412,0.9772516839333567
14,0.3976545386190862,0.9056623364294678,0.9769317389585597
15,0.39151365592919396,0.9049350266647285,0.9767467803026044
16,0.3898720784245886,0.9044124118303781,0.9766123987021662
17,0.39063237705581516,0.9036425808965243,0.9764021033303545
18,0.38766435693180556,0.903843320369321,0.9764794413433293
19,0.38276536116312543,0.9038571644708933,0.9764908130005331
20,0.38319296653251866,0.9039219350889632,0.9765302421375902
21,0.3821094071511861,0.9038635920894804,0.9765225747056723
22,0.38197095407502196,0.9038304651321469,0.9765373331039853
23,0.3772289989676822,0.9036158815577778,0.9764747926895789
24,0.3768905110442166,0.9038037657934005,0.976546882552095
25,0.3756058790672476,0.9037696499716691,0.9765542273720015
26,0.3737328017145263,0.9039293515719483,0.9765668501044059
27,0.37378857142952365,0.9040401043845259,0.9766128627619503
28,0.3716059054933801,0.9043456634835122,0.9766720680866201
29,0.3703029117948255,0.9032737344760651,0.976367715526515
30,0.3694669136581063,0.9038017880646045,0.9764862444204945
31,0.37003680144732165,0.9042398549929247,0.9765980370673611
32,0.368819868363697,0.9038022824968035,0.9764906102221736
33,0.36933922222844123,0.9036821354724448,0.9764876244027026
34,0.3650436206171225,0.9037157568619772,0.976502513364599
35,0.36496637505656015,0.9034734850844639,0.9764520500280622
36,0.3659117420756661,0.9035530886685039,0.9764749975356
37,0.3657367203999137,0.9037775608868531,0.976520123814624
38,0.36640992812376977,0.9037063626501961,0.9765138448629235
39,0.3659527470913273,0.903690046387629,0.9765205546247295
40,0.36756503831350773,0.903481890431847,0.9764699406339348
41,0.36720829288803414,0.9033681710260754,0.9764040401350883
42,0.36643128393576324,0.9033839928564436,0.9764040456932397
43,0.363115692820636,0.9035125452281854,0.9764136830558763
44,0.36333938374042846,0.9035174895501755,0.9764265885278105
45,0.3643860990513443,0.9030304738341536,0.9762882775774095
46,0.3623092913824257,0.9030650840880841,0.976302009675728
47,0.36468635349912176,0.9028638501830882,0.9762547709871968
48,0.36649571841708367,0.9030428346391288,0.9763133070040508
49,0.3666992758802947,0.9028856051998445,0.9762948979699303
50,0.36722984719609747,0.9024455605427283,0.9761915041027459
51,0.36529604850421954,0.9027145316589882,0.9762637107198482
52,0.36463632570528687,0.9026037788464105,0.9762214752437399
53,0.3664798425934899,0.9023802954924595,0.9761643037319125
54,0.36812712595479014,0.9022032887652149,0.976121717067769
55,0.36696557350497067,0.9022428433411355,0.9761178649655016
56,0.366447852626452,0.9022319658327573,0.9761194094993
57,0.3654616822513294,0.902071769800279,0.97609356928525
58,0.3655623426303039,0.9022596540359017,0.9761422747107307
59,0.365802652105729,0.9017736271842779,0.9760063712548256
60,0.36685916840789,0.9017894490146461,0.9760065262781261
61,0.3672647928294497,0.9018665804376912,0.9760272843849402
62,0.36925779747819526,0.9015392663219486,0.9759459129925896
63,0.36870273836475015,0.9015926649994412,0.9759557868612243
64,0.3689670814810558,0.9018062597094123,0.976003153040551
65,0.37090806773769147,0.9016163977449936,0.975954446063193
66,0.37057941795778765,0.9015199834661872,0.9759258051988488
67,0.3689924904961628,0.901291061358047,0.9758771090274189
68,0.36948036671433643,0.9014458186363362,0.9759121677837734
69,0.3685078125487784,0.9016248030923767,0.9759567786104956
70,0.3685424776168492,0.9017662107012927,0.9759868782470085
71,0.3686798286016978,0.9018675693020892,0.9760032957746021
72,0.36817124294123005,0.9017706605910838,0.9759887924190795
73,0.3670108337214335,0.9018270258617705,0.9759931976676871
74,0.3665001310030138,0.9017657162690937,0.9759941762096163
75,0.3648645531396287,0.9015985981858293,0.9759552709740552
76,0.3651859367826727,0.9018047764128153,0.975994767472385
